event_id,event_date,fight_date,year,fighter_a,fighter_b,a_id,b_id,price_a,price_b,market_prob_a,market_prob_b,winner_side,career_wins_a,career_losses_a,career_draws_a,career_nc_a,career_fights_a,ko_win_pct_a,tko_loss_pct_a,dec_win_pct_a,r5_w_pct_a,r10_w_pct_a,r5_ko_pct_a,r10_ko_pct_a,days_since_last_a,fights_last_365d_a,glicko_mu_a,glicko_phi_a,glicko_sigma_a,avg_opp_glicko_last5_a,is_debut_a,height_cm_a,reach_cm_a,reach_to_height_ratio_a,ko_win_rate_10_a,tko_loss_rate_10_a,dec_rate_10_a,avg_scheduled_rounds_10_a,inactive_180d_flag_a,inactive_365d_flag_a,opp_glicko_min_last5_a,opp_glicko_std_last5_a,career_wins_b,career_losses_b,career_draws_b,career_nc_b,career_fights_b,ko_win_pct_b,tko_loss_pct_b,dec_win_pct_b,r5_w_pct_b,r10_w_pct_b,r5_ko_pct_b,r10_ko_pct_b,days_since_last_b,fights_last_365d_b,glicko_mu_b,glicko_phi_b,glicko_sigma_b,avg_opp_glicko_last5_b,is_debut_b,height_cm_b,reach_cm_b,reach_to_height_ratio_b,ko_win_rate_10_b,tko_loss_rate_10_b,dec_rate_10_b,avg_scheduled_rounds_10_b,inactive_180d_flag_b,inactive_365d_flag_b,opp_glicko_min_last5_b,opp_glicko_std_last5_b,career_wins_diff,career_losses_diff,career_draws_diff,career_nc_diff,career_fights_diff,ko_win_pct_diff,tko_loss_pct_diff,dec_win_pct_diff,r5_w_pct_diff,r10_w_pct_diff,r5_ko_pct_diff,r10_ko_pct_diff,days_since_last_diff,fights_last_365d_diff,glicko_mu_diff,glicko_phi_diff,glicko_sigma_diff,avg_opp_glicko_last5_diff,is_debut_diff,height_cm_diff,reach_cm_diff,reach_to_height_ratio_diff,ko_win_rate_10_diff,tko_loss_rate_10_diff,dec_rate_10_diff,avg_scheduled_rounds_10_diff,inactive_180d_flag_diff,inactive_365d_flag_diff,opp_glicko_min_last5_diff,opp_glicko_std_last5_diff,model_p_a_raw,model_p_a_global,model_p_a,market_p_a,market_p_b,overround,edge_a,side_global,edge_abs_global,mp_global,price_global,bet_global,side_mid,edge_abs_mid,mp_mid,price_mid,bet_mid,side_heavy,mp_heavy,price_heavy,bet_heavy,pnl_global,pnl_global_h5,pnl_mid,pnl_mid_h5,pnl_heavy,pnl_heavy_h5,bet_side,bet,price_bet,pnl,pnl_haircut5
1843,2023-08-19,2023-08-19,2023,Aaron Bowen,Wilmer Baron,371339,382916,-1450,850,0.895242540111982,0.1047574598880179,a,4.0,1.0,0.0,0.0,5.0,0.25,0.0,0.75,0.8,0.8,0.25,0.25,84.0,2.0,1782.6434216433504,194.98606837940045,0.060000345663811,1555.959885901382,0.0,191.0,,,0.2,0.0,0.8,3.75,0.0,0.0,1500.0,125.13010888862232,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1500.0,350.0,0.06,,1.0,,,,,,,,0.0,0.0,,,4.0,1.0,0.0,0.0,5.0,,,,,,,,,2.0,282.6434216433504,-155.01393162059955,3.4566381100498145e-07,,-1.0,,,,,,,,0.0,0.0,,,0.9206013878483107,0.9211608220180726,0.9329664514933133,0.8988580750407831,0.10114192495921696,0.04074702886247872,0.034108376452530176,a,0.034108376452530176,0.8988580750407831,-1450.0,True,,0.034108376452530176,0.8988580750407831,-1450.0,False,a,0.8988580750407831,-1450.0,True,0.06896551724137931,0.06551724137931034,0.0,0.0,0.06896551724137931,0.06551724137931034,a,True,-1450.0,0.06896551724137931,0.06551724137931034
1843,2023-08-19,2023-08-19,2023,Conah Walker,Cyrus Pattinson,239242,296107,850,-1000,0.115381552136207,0.8846184478637928,a,5.0,2.0,0.0,0.0,7.0,0.2,0.0,0.8,0.6,0.7142857142857143,0.3333333333333333,0.2,148.0,2.0,1644.6409912551626,192.73424356379496,0.0600001853044557,1487.07778170034,0.0,,,,0.1428571428571428,0.0,0.8571428571428571,7.333333333333333,0.0,0.0,1435.3889085016997,28.894958538131743,6.0,0.0,0.0,0.0,6.0,0.6666666666666666,,0.3333333333333333,1.0,1.0,0.6,0.6666666666666666,154.0,2.0,1896.8468558444845,208.2699856004045,0.059996496075014,1452.658981431512,0.0,179.0,,,0.6666666666666666,0.0,0.3333333333333333,6.0,0.0,0.0,1324.70330266289,76.31196325008244,-1.0,2.0,0.0,0.0,1.0,-0.4666666666666666,,0.46666666666666673,-0.4,-0.2857142857142857,-0.26666666666666666,-0.4666666666666666,-6.0,0.0,-252.2058645893219,-15.535742036609548,3.6892294417029126e-06,34.41880026882791,0.0,,,,-0.5238095238095238,0.0,0.5238095238095237,1.333333333333333,0.0,0.0,110.68560583880958,-47.417004711950696,0.1140667089618428,0.11491165106284167,0.11879038282721206,0.10377358490566038,0.8962264150943396,0.014354066985645897,0.01501679792155168,,0.01501679792155168,0.10377358490566038,850.0,False,,0.01501679792155168,0.10377358490566038,850.0,False,b,0.8962264150943396,-1000.0,True,0.0,0.0,0.0,0.0,-1.0,-1.0,,False,850.0,0.0,0.0
1887,2023-08-23,2023-08-23,2023,Eduardo Estela,Justin Pauldo,201663,210496,-110,105,0.5076749072800887,0.4923250927199112,b,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1500.0,350.0,0.06,,1.0,,,,,,,,0.0,0.0,,,6.0,0.0,0.0,0.0,6.0,0.6666666666666666,,0.3333333333333333,1.0,1.0,0.6,0.6666666666666666,284.0,1.0,1925.099197077853,221.5256272039648,0.0599963626501826,1573.612916608409,0.0,170.0,183.0,1.076470588235294,0.6666666666666666,0.0,0.3333333333333333,8.0,1.0,0.0,1454.9629349830475,216.13274127928176,-6.0,0.0,0.0,0.0,-6.0,,,,,,,,,-1.0,-425.099197077853,128.4743727960352,3.63734981739805e-06,,1.0,,,,,,,,-1.0,0.0,,,0.06042272284477825,0.060903401821280394,0.06184817076341019,0.5177956371986223,0.48220436280137774,0.011614401858304202,-0.4559474664352121,b,0.4559474664352121,0.48220436280137774,105.0,True,b,0.4559474664352121,0.48220436280137774,105.0,True,,,,False,1.05,0.9974999999999999,1.05,0.9974999999999999,0.0,0.0,b,True,105.0,1.05,0.9974999999999999
1842,2023-08-26,2023-08-26,2023,Dmytro Mytrofanov,Hamzah Sheeraz,201052,204588,350,-400,0.2198780303011528,0.7801219696988472,b,0.0,1.0,0.0,0.0,1.0,,0.0,,0.0,0.0,,,2574.0,0.0,1337.6891060937023,305.95153466119706,0.0599996753723381,1500.0,0.0,,,,0.0,0.0,1.0,3.0,1.0,1.0,1500.0,0.0,12.0,0.0,0.0,0.0,12.0,0.8333333333333334,,0.1666666666666666,1.0,1.0,1.0,0.9,273.0,1.0,2004.7490189697223,181.42325511364925,0.0599928187255714,1455.5458345460388,0.0,191.0,191.0,1.0,0.9,0.0,0.1,4.0,1.0,0.0,1332.958891712056,72.5813157531593,-12.0,1.0,0.0,0.0,-11.0,,,,-1.0,-1.0,,,2301.0,-1.0,-667.05991287602,124.52827954754781,6.8566467667022235e-06,44.454165453961195,0.0,,,,-0.9,0.0,0.9,-1.0,0.0,1.0,167.0411082879441,-72.5813157531593,0.02703565488908763,0.02726167967238942,0.02701845215307618,0.21739130434782608,0.7826086956521741,0.022222222222222143,-0.1903728521947499,b,0.1903728521947499,0.7826086956521741,-400.0,True,,0.1903728521947499,0.7826086956521741,-400.0,False,,,,False,0.25,0.2375,0.0,0.0,0.0,0.0,b,True,-400.0,0.25,0.2375
1863,2023-08-27,2023-08-26,2023,Andrii Rudenko,Jared Anderson,205790,237195,1600,-3000,0.0695279267187947,0.9304720732812052,b,0.0,3.0,0.0,0.0,3.0,,0.0,,0.0,0.0,,,1365.0,0.0,1294.5519852772434,254.2480438218659,0.0599979190620232,1736.655218535432,0.0,,,,0.0,0.0,1.0,10.666666666666666,1.0,1.0,1551.856657622708,178.13432519866842,15.0,0.0,0.0,0.0,15.0,0.9333333333333332,,0.0666666666666666,1.0,1.0,0.8,0.9,56.0,5.0,2064.23109826665,166.1110369161081,0.0599907674556425,1584.525468207713,0.0,193.0,199.0,1.0310880829015543,0.9,0.0,0.1,10.0,0.0,0.0,1500.0,123.17993036372688,-15.0,3.0,0.0,0.0,-12.0,,,,-1.0,-1.0,,,1309.0,-5.0,-769.6791129894066,88.1370069057578,7.1516063806995045e-06,152.12975032771897,0.0,,,,-0.9,0.0,0.9,0.6666666666666661,1.0,1.0,51.8566576227081,54.95439483494154,0.010989058892012222,0.011083922609348568,0.010683614190455422,0.05730129390018484,0.9426987060998151,0.026565464895635715,-0.046617679709729416,,0.046617679709729416,0.9426987060998151,-3000.0,False,,0.046617679709729416,0.9426987060998151,-3000.0,False,b,0.9426987060998151,-3000.0,True,0.0,0.0,0.0,0.0,0.03333333333333333,0.03166666666666666,,False,-3000.0,0.0,0.0
1862,2023-09-02,2023-09-02,2023,Lauren Price,Lolita Muzeya,333369,284177,-2000,1200,0.9171141161272393,0.0828858838727607,a,8.0,0.0,0.0,0.0,8.0,0.125,,0.875,1.0,1.0,0.2,0.125,119.0,3.0,1958.7856947703183,189.21565295278575,0.0599951536086272,1467.5378212187404,0.0,166.0,,,0.125,0.0,0.875,4.857142857142857,0.0,0.0,1337.6891060937023,72.5876384526476,0.0,1.0,0.0,0.0,1.0,,1.0,,0.0,0.0,,,686.0,0.0,1394.201964649799,286.4200735428441,0.059999136513226,1696.7277231384523,0.0,,,,0.0,1.0,0.0,,1.0,1.0,1696.7277231384523,0.0,8.0,-1.0,0.0,0.0,7.0,,,,1.0,1.0,,,-567.0,3.0,564.5837301205192,-97.20442059005833,-3.9829045987982425e-06,-229.18990191971193,0.0,,,,0.125,-1.0,0.875,,-1.0,-1.0,-359.03861704475,72.5876384526476,0.972606466805638,0.9728059857872876,0.9778235326052854,0.9252669039145908,0.07473309608540926,0.0293040293040292,0.05255662869069466,,0.05255662869069466,0.9252669039145908,-2000.0,False,,0.05255662869069466,0.9252669039145908,-2000.0,False,a,0.9252669039145908,-2000.0,True,0.0,0.0,0.0,0.0,0.05,0.0475,,False,-2000.0,0.0,0.0
1874,2023-09-15,2023-09-15,2023,Antonio Moran,Jamaine Ortiz,223633,210512,600,-800,0.1471653816424305,0.8528346183575695,b,0.0,2.0,0.0,0.0,2.0,,0.0,,0.0,0.0,,,573.0,0.0,1411.9723057243054,295.7355642993941,0.0599987481974177,1917.6942654857423,0.0,,,,0.0,0.0,1.0,10.0,1.0,1.0,1895.0902616548924,23.70120449973414,5.0,1.0,1.0,0.0,7.0,0.6,0.0,0.4,0.6,0.7142857142857143,0.3333333333333333,0.6,97.0,2.0,1836.404208496992,170.0498077194185,0.0599955433303916,1679.9563076518618,0.0,173.0,175.0,1.0115606936416186,0.5,0.0,0.5,10.0,0.0,0.0,1452.9661280947407,194.05094332132805,-5.0,1.0,-1.0,0.0,-5.0,,0.0,,-0.6,-0.7142857142857143,,,476.0,-2.0,-424.4319027726865,125.68575657997562,3.2048670260964585e-06,237.7379578338805,0.0,,,,-0.5,0.0,0.5,0.0,1.0,1.0,442.1241335601517,-170.34973882159392,0.08211513223576726,0.08274952878751694,0.0847814321855457,0.13846153846153847,0.8615384615384616,0.03174603174603163,-0.053680106275992776,b,0.053680106275992776,0.8615384615384616,-800.0,True,,0.053680106275992776,0.8615384615384616,-800.0,False,b,0.8615384615384616,-800.0,True,0.125,0.11875,0.0,0.0,0.125,0.11875,b,True,-800.0,0.125,0.11875
1866,2023-09-16,2023-09-15,2023,Alejandro Guardado,Emiliano Vargas,317568,331046,1360,-3000,0.0660980810234541,0.9339019189765458,b,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1500.0,350.0,0.06,,1.0,,,,,,,,0.0,0.0,,,6.0,0.0,0.0,0.0,6.0,0.8333333333333334,,0.1666666666666666,1.0,1.0,0.8,0.8333333333333334,34.0,5.0,1916.4662074739224,200.972824345215,0.0599963418163162,1500.0,0.0,178.0,183.0,1.0280898876404494,0.8333333333333334,0.0,0.1666666666666666,4.0,0.0,0.0,1500.0,0.0,-6.0,0.0,0.0,0.0,-6.0,,,,,,,,,-5.0,-416.4662074739224,149.027175654785,3.658183683800942e-06,,1.0,,,,,,,,0.0,0.0,,,0.032794404771686915,0.033066010289259484,0.032965861353790156,0.06609808102345414,0.9339019189765458,0.036235086168802555,-0.03313221966966399,,0.03313221966966399,0.9339019189765458,-3000.0,False,,0.03313221966966399,0.9339019189765458,-3000.0,False,b,0.9339019189765458,-3000.0,True,0.0,0.0,0.0,0.0,0.03333333333333333,0.03166666666666666,,False,-3000.0,0.0,0.0
1846,2023-09-23,2023-09-23,2023,Amine Boucetta,Moses Itauma,249234,369449,1800,-5000,0.0586709748780047,0.9413290251219952,b,0.0,5.0,0.0,0.0,5.0,,0.2,,0.0,0.0,,,91.0,5.0,1111.4044567162246,210.6278693405989,0.0599969983330017,1579.111044987414,0.0,188.0,,,0.0,0.2,0.8,7.5,0.0,0.0,1500.0,176.89767436290182,4.0,0.0,0.0,0.0,4.0,0.5,,0.5,1.0,1.0,0.5,0.5,56.0,4.0,1837.7673383941788,223.36981444500924,0.0599976777872705,1469.1489676382853,0.0,194.0,200.0,1.0309278350515465,0.5,0.0,0.5,6.0,0.0,0.0,1376.5958705531411,61.70206472342943,-4.0,5.0,0.0,0.0,1.0,,,,-1.0,-1.0,,,35.0,1.0,-726.3628816779542,-12.741945104410348,-6.794542687996175e-07,109.96207734912878,0.0,-6.0,,,-0.5,0.2,0.30000000000000004,1.5,0.0,0.0,123.40412944685886,115.1956096394724,0.009200599945926608,0.009280410028622031,0.008896228285677737,0.050949050949050945,0.949050949050949,0.03302373581011353,-0.04205282266337321,,0.04205282266337321,0.949050949050949,-5000.0,False,,0.04205282266337321,0.949050949050949,-5000.0,False,b,0.949050949050949,-5000.0,True,0.0,0.0,0.0,0.0,0.02,0.019,,False,-5000.0,0.0,0.0
1782,2023-09-30,2023-09-30,2023,Maisey Rose Courtney,Martina Bernile,358250,308629,-2778,1500,0.9315330708610484,0.0684669291389514,a,4.0,0.0,0.0,0.0,4.0,0.0,,1.0,1.0,1.0,0.0,0.0,49.0,4.0,1810.5712808599835,216.64582510082508,0.0599970733477398,1419.867145964131,0.0,,,,0.0,0.0,1.0,5.0,0.0,0.0,1292.5578551072035,96.55218233337472,0.0,1.0,0.0,0.0,1.0,,0.0,,0.0,0.0,,,112.0,1.0,1420.0026786415472,292.26445167713604,0.0599991545880498,1794.1886495103436,0.0,,,,0.0,0.0,1.0,8.0,0.0,0.0,1794.1886495103436,0.0,4.0,-1.0,0.0,0.0,3.0,,,,1.0,1.0,,,-63.0,3.0,390.56860221843635,-75.61862657631096,-2.0812403100020638e-06,-374.3215035462126,0.0,,,,0.0,0.0,0.0,-3.0,0.0,0.0,-501.63079440314004,96.55218233337472,0.90939208119805,0.9100244980681078,0.9230466806506672,0.9391877614841735,0.060812238515826386,0.027753648366921624,-0.016141080833506294,,0.016141080833506294,0.060812238515826386,1500.0,False,,0.016141080833506294,0.060812238515826386,1500.0,False,a,0.9391877614841735,-2778.0,True,0.0,0.0,0.0,0.0,0.03599712023038157,0.03419726421886249,,False,1500.0,0.0,0.0
1782,2023-09-30,2023-09-30,2023,Bartlomiej Stryczek,Jimmy Sains,405004,405002,1600,-4500,0.0567200986436498,0.9432799013563504,b,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1500.0,350.0,0.06,,1.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1500.0,350.0,0.06,,1.0,185.0,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,0.18482560289227462,0.18607210217355347,0.18454900495059595,0.05672009864364982,0.9432799013563503,0.037084398976982014,0.12782890630694613,,0.12782890630694613,0.05672009864364982,1600.0,False,,0.12782890630694613,0.05672009864364982,1600.0,False,,0.9432799013563503,-4500.0,False,0.0,0.0,0.0,0.0,0.0,0.0,,False,1600.0,0.0,0.0
1782,2023-09-30,2023-09-30,2023,Caroline Dubois,Magali Rodriguez,311823,340110,-1587,1200,0.9152856014560876,0.0847143985439123,a,9.0,1.0,0.0,0.0,10.0,0.5555555555555556,0.0,0.4444444444444444,1.0,0.9,0.8,0.5555555555555556,106.0,5.0,1851.23804327786,167.79322005635655,0.059995344459843,1447.9193459507346,0.0,166.0,170.0,1.0240963855421688,0.5,0.0,0.5,4.6,0.0,0.0,1305.921226082937,84.41495227073914,0.0,0.0,0.0,0.0,0.0,,,,,,,,308.0,1.0,1500.0,350.0,0.06,1726.4685605418044,1.0,,,,,,,,1.0,0.0,1726.4685605418044,0.0,9.0,1.0,0.0,0.0,10.0,,,,,,,,-202.0,4.0,351.23804327786,-182.20677994364345,-4.655540156994764e-06,-278.5492145910698,-1.0,,,,,,,,-1.0,0.0,-420.54733445886745,84.41495227073914,0.9725118346547186,0.9727120372646526,0.9777441669285483,0.9244107894972668,0.07558921050273323,0.01764625416077692,0.053333377431281415,,0.053333377431281415,0.9244107894972668,-1587.0,False,,0.053333377431281415,0.9244107894972668,-1587.0,False,a,0.9244107894972668,-1587.0,True,0.0,0.0,0.0,0.0,0.0630119722747322,0.05986137366099558,,False,-1587.0,0.0,0.0
1916,2023-10-06,2023-10-06,2023,Dmytro Fedas,Karol Itauma,365075,279561,1000,-1587,0.0897552932868692,0.9102447067131308,b,0.0,1.0,0.0,0.0,1.0,,0.0,,0.0,0.0,,,300.0,1.0,1461.7652740302206,319.6930622140373,0.0599994571977187,2002.8064693507004,0.0,,,,0.0,0.0,1.0,8.0,1.0,0.0,2002.8064693507004,0.0,10.0,1.0,0.0,0.0,11.0,0.7,1.0,0.3,0.8,0.9,0.75,0.7777777777777778,147.0,3.0,1836.5360494246845,175.45263896898555,0.0599980990649304,1447.3435594616387,0.0,185.0,185.0,1.0,0.7,0.1,0.2,6.0,0.0,0.0,1408.8278580650144,48.156511815507606,-10.0,0.0,0.0,0.0,-10.0,,-1.0,,-0.8,-0.9,,,153.0,-2.0,-374.77077539446395,144.24042324505174,1.358132788301103e-06,555.4629098890616,0.0,,,,-0.7,-0.1,0.8,2.0,1.0,0.0,593.9786112856859,-48.156511815507606,0.10184040334099154,0.1026069744354395,0.10575279005789771,0.0881216046803176,0.9118783953196825,0.031632268146790876,0.017631185377580114,,0.017631185377580114,0.0881216046803176,1000.0,False,,0.017631185377580114,0.0881216046803176,1000.0,False,b,0.9118783953196825,-1587.0,True,0.0,0.0,0.0,0.0,0.0630119722747322,0.05986137366099558,,False,1000.0,0.0,0.0
1872,2023-10-07,2023-10-07,2023,Artur Reis,Osleys Iglesias,149129,241459,900,-3333,0.0933819329216875,0.9066180670783124,b,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1500.0,350.0,0.06,,1.0,,,,,,,,0.0,0.0,,,8.0,0.0,0.0,0.0,8.0,0.875,,0.125,1.0,1.0,0.8,0.875,302.0,1.0,2001.8974098624956,198.41996107087135,0.0599962236494884,1489.955895705153,0.0,189.0,,,0.875,0.0,0.125,12.0,1.0,0.0,1449.7794785257624,22.459299976376627,-8.0,0.0,0.0,0.0,-8.0,,,,,,,,,-1.0,-501.8974098624956,151.58003892912865,3.776350511595916e-06,,1.0,,,,,,,,-1.0,0.0,,,0.06829721863177528,0.06883472870611222,0.07015359454435953,0.09338193292168756,0.9066180670783124,0.07087095834547052,-0.02322833837732803,,0.02322833837732803,0.9066180670783124,-3333.0,False,,0.02322833837732803,0.9066180670783124,-3333.0,False,b,0.9066180670783124,-3333.0,True,0.0,0.0,0.0,0.0,0.030003000300030003,0.0285028502850285,,False,-3333.0,0.0,0.0
1872,2023-10-07,2023-10-07,2023,Josh Warrington,Leigh Wood,205173,212900,160,-160,0.3911341360242628,0.608865863975737,b,11.0,2.0,1.0,0.0,14.0,0.4545454545454545,0.5,0.5454545454545454,0.4,0.7,0.5,0.4285714285714285,301.0,1.0,1897.5194284511651,156.00075096665066,0.0599916181106117,1804.5776778490003,0.0,170.0,170.0,1.0,0.3333333333333333,0.1111111111111111,0.5555555555555556,10.333333333333334,1.0,0.0,1402.038466251175,249.708069253956,18.0,2.0,0.0,0.0,20.0,0.6111111111111112,0.5,0.3888888888888889,0.8,0.8,0.75,0.875,133.0,2.0,2014.854747294676,147.11841222972467,0.0599969652168818,1898.571007228792,0.0,170.0,170.0,1.0,0.7,0.1,0.2,11.0,0.0,0.0,1500.0,234.4376502235743,-7.0,0.0,1.0,0.0,-6.0,-0.15656565656565669,0.0,0.15656565656565652,-0.4,-0.10000000000000009,-0.25,-0.4464285714285715,168.0,-1.0,-117.33531884351078,8.882338736925988,-5.347106270099655e-06,-93.9933293797917,0.0,0.0,0.0,0.0,-0.36666666666666664,0.0111111111111111,0.35555555555555557,-0.6666666666666661,1.0,0.0,-97.9615337488251,15.270419030381703,0.1721405164225116,0.17332146199282236,0.17237653141551176,0.38461538461538464,0.6153846153846154,0.0,-0.21223885319987287,b,0.21223885319987287,0.6153846153846154,-160.0,True,b,0.21223885319987287,0.6153846153846154,-160.0,True,,,,False,0.625,0.59375,0.625,0.59375,0.0,0.0,b,True,-160.0,0.625,0.59375
1911,2023-10-08,2023-10-07,2023,Alantez Fox,Bektemir Melikuziev,241092,227595,900,-1200,0.108952684377932,0.8910473156220678,b,0.0,4.0,0.0,0.0,4.0,,0.5,,0.0,0.0,,,247.0,1.0,1340.5298773892634,258.01282266764844,0.0599975851205462,1879.951354353673,0.0,,,,0.0,0.5,0.5,11.0,1.0,0.0,1804.6235203755912,59.46553974860535,13.0,2.0,0.0,0.0,15.0,0.5384615384615384,0.5,0.4615384615384615,1.0,0.9,0.6,0.6666666666666666,168.0,2.0,1865.807973179588,156.5407425359272,0.0599990787505869,1458.827330943685,0.0,177.0,179.0,1.0112994350282485,0.6,0.1,0.3,9.333333333333334,0.0,0.0,1387.802645697112,46.26043070441688,-13.0,2.0,0.0,0.0,-11.0,,0.0,,-1.0,-0.9,,,79.0,-1.0,-525.2780957903246,101.47208013172124,-1.4936300407053515e-06,421.124023409988,0.0,,,,-0.6,0.4,0.2,1.666666666666666,1.0,0.0,416.8208746784792,13.205109044188468,0.054023642028083886,0.05445725618896165,0.055118875777823956,0.09774436090225563,0.9022556390977443,0.023076923076923217,-0.04262548512443168,,0.04262548512443168,0.9022556390977443,-1200.0,False,,0.04262548512443168,0.9022556390977443,-1200.0,False,b,0.9022556390977443,-1200.0,True,0.0,0.0,0.0,0.0,0.08333333333333333,0.07916666666666666,,False,-1200.0,0.0,0.0
1886,2023-10-15,2023-10-14,2023,Brian Mendoza,Tim Tszyu,222776,209448,550,-550,0.1739723690929265,0.8260276309070735,b,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,1.0,189.0,2.0,2065.299011582414,248.7929796464825,0.0600076897573443,1966.141587063672,0.0,,,,0.6666666666666666,0.0,0.3333333333333333,10.0,1.0,0.0,1857.245104823558,143.55353280015817,9.0,0.0,0.0,0.0,9.0,0.7777777777777778,,0.2222222222222222,1.0,1.0,0.6,0.7777777777777778,119.0,3.0,2044.4180153374716,180.6037764120607,0.0599947986580226,1694.8876515957818,0.0,174.0,183.0,1.0517241379310345,0.7777777777777778,0.0,0.2222222222222222,12.0,0.0,0.0,1446.9339902728668,314.254390843715,-7.0,1.0,0.0,0.0,-6.0,0.2222222222222222,,-0.2222222222222222,-0.33333333333333337,-0.33333333333333337,0.4,0.2222222222222222,70.0,-1.0,20.88099624494248,68.1892032344218,1.2891099321704624e-05,271.2539354678902,0.0,,,,-0.11111111111111116,0.0,0.1111111111111111,-2.0,1.0,0.0,410.3111145506912,-170.70085804355682,0.2547171631988656,0.25627542923563235,0.2512406348656537,0.15384615384615385,0.8461538461538461,0.0,0.09739448101949982,a,0.09739448101949982,0.15384615384615385,550.0,True,,0.09739448101949982,0.15384615384615385,550.0,False,,,,False,-1.0,-1.0,0.0,0.0,0.0,0.0,a,True,550.0,-1.0,-1.0
1926,2023-10-18,2023-10-18,2023,Brandon Glanton,Carlos Fromenta,208968,324255,-290,300,0.7343453239464778,0.2656546760535222,a,6.0,2.0,0.0,0.0,8.0,0.8333333333333334,0.0,0.1666666666666666,0.6,0.75,1.0,0.8333333333333334,214.0,2.0,1694.3738044670374,188.56588103476892,0.0600009728172756,1500.0,0.0,180.0,201.0,1.1166666666666667,0.625,0.0,0.375,10.0,1.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1500.0,350.0,0.06,,1.0,,,,,,,,0.0,0.0,,,6.0,2.0,0.0,0.0,8.0,,,,,,,,,2.0,194.37380446703742,-161.43411896523108,9.728172756032216e-07,,-1.0,,,,,,,,1.0,0.0,,,0.9006565587946732,0.9013446506186026,0.9152660196888804,0.7483870967741936,0.25161290322580643,-0.0064102564102563875,0.16687892291468687,a,0.16687892291468687,0.7483870967741936,-290.0,True,,0.16687892291468687,0.7483870967741936,-290.0,False,,,,False,0.3448275862068966,0.3275862068965517,0.0,0.0,0.0,0.0,a,True,-290.0,0.3448275862068966,0.3275862068965517
1875,2023-10-21,2023-10-21,2023,Karriss Artingstall,Vanessa Bradford,333368,239054,-900,700,0.8717479843320598,0.1282520156679402,a,7.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0,0.8,0.875,0.0,0.0,147.0,2.0,1833.9061067736943,180.04292198455818,0.0599975409148315,1460.8300745873908,0.0,170.0,,,0.0,0.0,1.0,4.75,0.0,0.0,1304.150372936953,87.58661589619108,0.0,2.0,0.0,0.0,2.0,,0.0,,0.0,0.0,,,798.0,0.0,1402.0226932016326,285.8710573877946,0.0599986220252317,1890.4839218214047,0.0,,,,0.0,0.0,1.0,8.0,1.0,1.0,1825.959553675724,91.25123653517662,7.0,-1.0,0.0,0.0,6.0,,0.0,,0.8,0.875,,,-651.0,2.0,431.8834135720617,-105.82813540323644,-1.081110400202867e-06,-429.65384723401394,0.0,,,,0.0,0.0,0.0,-3.25,-1.0,-1.0,-521.8091807387709,-3.6646206389855394,0.9494149704501945,0.9497791128801767,0.9580913446912933,0.878048780487805,0.12195121951219513,0.02499999999999991,0.08004256420348832,a,0.08004256420348832,0.878048780487805,-900.0,True,,0.08004256420348832,0.878048780487805,-900.0,False,a,0.878048780487805,-900.0,True,0.1111111111111111,0.10555555555555554,0.0,0.0,0.1111111111111111,0.10555555555555554,a,True,-900.0,0.1111111111111111,0.10555555555555554
