event_id,event_date,matchup_id,fighter_a,fighter_b,price_a,price_b,n_books_a,n_books_b,market_prob_a,market_prob_b,weight_class
1907,2023-12-10,13952,Ben Whittaker,Stiven Leonetti Dredhaj,-3000,1400,3,3,0.9321618148718607,0.06783818512813937,
1950,2023-12-13,13987,Dominic Valle,Jenel Lausa,-901,620,4,4,0.8629583122407253,0.13704168775927472,
1950,2023-12-13,13990,Najee Lopez,Yildo Depestre,-1408,1160,4,4,0.9093153594250714,0.09068464057492857,
1950,2023-12-13,13988,Clarence Booth,Kelvin Davis,750,-1000,4,4,0.12854785644575464,0.8714521435542454,
1948,2023-12-14,13989,Batyrzhan Jukembayev,Mohamed Mimoune,-699,520,4,4,0.8397445452339657,0.16025545476603434,
1948,2023-12-14,13983,Dionardo Minor,Tervel Pulev,700,-1000,3,3,0.12437489612780199,0.8756251038721979,
1948,2023-12-14,13984,Andrzej Wawrzyk,Kubrat Pulev,1000,-2000,3,3,0.09160472969263272,0.9083952703073672,
1948,2023-12-14,13993,Cameron Krael,Luke Santamaria,850,-1587,2,2,0.10281671580819977,0.8971832841918003,
1942,2023-12-15,14003,Irving Macias,Ricardo Ruvalcaba,760,-1400,3,3,0.11353282865527546,0.8864671713447246,
1942,2023-12-15,14002,Eric Priest,Paul Mendez,-1200,660,3,3,0.8744860774503891,0.12551392254961102,
1942,2023-12-15,13980,Jose Tito Sanchez,Walter Santibanes,-235,220,4,4,0.6837295253709578,0.3162704746290424,
1942,2023-12-15,14009,Jerson Ortiz,Jorge Chavez,1000,-2500,2,2,0.08637873754152824,0.9136212624584718,
1942,2023-12-15,13972,Ibrahim Balla,Youssef Dib,450,-699,3,3,0.17383945232849413,0.8261605476715059,
1942,2023-12-15,13973,Liam Pope,Vegas Larfield,520,-850,1,1,0.1527331189710611,0.8472668810289389,
1942,2023-12-15,13887,Sam Goodman,Zhong Liu,-3000,1360,3,3,0.9291136895239468,0.07088631047605326,
1942,2023-12-15,13971,Jackson Jon England,Liam Wilson,660,-1000,3,3,0.13211536060593448,0.8678846393940656,
1942,2023-12-15,14010,Christian Mazzon,Khalil El Harraz,-320,275,3,3,0.7290098899167585,0.2709901100832415,
1942,2023-12-15,14008,Giovanni Rossetti,Samuel Nmomah,950,-1587,3,3,0.10160470278724433,0.8983952972127557,
1942,2023-12-15,13994,Jose Macias Enriquez,Samir Ziani,205,-235,3,3,0.32483252574779037,0.6751674742522096,
1942,2023-12-15,14004,Elijah Flores,Javier Mayoral,-800,770,3,3,0.858209538702111,0.14179046129788897,
1942,2023-12-15,13969,Livan Navarro,Yoenis Tellez,1020,-1400,5,5,0.10472752865191641,0.8952724713480836,
1879,2023-12-16,14012,Joshua Temple,Lorenzo Medina,250,-340,1,1,0.2699386503067484,0.7300613496932514,
1879,2023-12-16,13822,Franchon Crews Dezurn,Shadasia Green,500,-649,5,5,0.16729473551204477,0.8327052644879553,
1879,2023-12-16,13821,Andre August,Jake Paul,650,-800,6,6,0.1390976204364707,0.8609023795635294,
1879,2023-12-16,14015,Fouad El Massoudi,Tursynbay Kulakhmet,1360,-3000,1,1,0.06609808102345414,0.9339019189765458,
1879,2023-12-16,14014,Andrei Dascalu,Angelo Emilov,-3000,1360,1,1,0.9339019189765458,0.06609808102345414,
1879,2023-12-16,14001,Mohamed El Marcouchi,Sandor Martin,1360,-3000,2,2,0.06945915090837662,0.9305408490916234,
1879,2023-12-16,13995,Jessica Nery Plata,Sarah Bormann,-175,150,2,2,0.6103480326345141,0.3896519673654859,
1879,2023-12-16,14019,Tom Welland,Yuri Zanoli,-4500,1600,1,1,0.9432799013563503,0.05672009864364982,
1879,2023-12-16,14017,Ben Marksby,Kurt Jackson,-800,500,1,1,0.8421052631578947,0.15789473684210525,
1879,2023-12-16,14016,Mykhailo Sovtus,Travis Waters,1360,-3000,1,1,0.06609808102345414,0.9339019189765458,
1879,2023-12-16,14018,Dan Toward,Nikolas Dzurnak,-3000,1360,1,1,0.9339019189765458,0.06609808102345414,
1879,2023-12-16,13975,Josh Kelly,Placido Ramirez,-1400,1180,4,4,0.902411147178081,0.09758885282191897,
1879,2023-12-16,13991,Edgar Ortiz Jr,Joe McGrail,1200,-1800,5,5,0.08711041692164531,0.9128895830783548,
1879,2023-12-16,14000,Angel Antonio Contreras,Michael Angeletti,920,-1600,5,5,0.09800411572720855,0.9019958842727914,
1879,2023-12-16,13992,Arturo Popoca,Carlos Mujica,-1200,740,5,5,0.8778416341188863,0.12215836588111363,
1879,2023-12-16,13978,Gordie Russ Ii,Junaid Bostan,600,-699,6,6,0.1599396105130296,0.8400603894869705,
1879,2023-12-16,13999,Cruse Stewart,Kyrone Davis,620,-800,5,5,0.14345298014918648,0.8565470198508136,
1879,2023-12-16,13996,Tsendbaatar Erdenebat,Yohan Vasquez,-800,550,3,3,0.8482280231339261,0.15177197686607402,
1879,2023-12-16,13998,Alberto Puello,Ector Madera,-600,500,6,6,0.8331300908836986,0.16686990911630128,
1879,2023-12-16,13976,Angelino Cordova,Julio Cesar Martinez,370,-500,2,2,0.205719200172006,0.794280799827994,
1879,2023-12-16,13997,Andre Berto,Robert Gurrero,175,-175,6,6,0.3671571972707454,0.6328428027292546,
1879,2023-12-16,13977,Jarico O'Quinn,Peter McGrail,440,-500,6,6,0.19440286925908049,0.8055971307409197,
1937,2023-12-17,13830,Galal Yafai,Rocco Santomauro,-800,750,6,6,0.8781088737547716,0.12189112624522824,
1937,2023-12-17,13829,Kevin Gonzalez,Murodjon Akhmadaliev,440,-450,6,6,0.20351681565892313,0.7964831843410769,
1937,2023-12-17,13889,Chris Colbert,Jose Valenzuela,158,-138,6,6,0.42650174112678035,0.5734982588732196,
1937,2023-12-17,13824,David Morrell,Sena Agbeko,-1700,1260,6,6,0.9117190735273535,0.08828092647264651,
1937,2023-12-17,13179,Jesse Rodriguez,Sunny Edwards,-190,196,6,6,0.6565024264349355,0.34349757356506455,
1957,2023-12-20,14024,Flora Loga,Mariah Turner,900,-2000,1,1,0.09502262443438914,0.9049773755656108,
1957,2023-12-20,14025,Cole Smith,Matt Floyd,900,-2000,1,1,0.09502262443438914,0.9049773755656108,
1957,2023-12-20,14026,Max McIntyre,Tangiariki Mauri,-649,450,1,1,0.8265601481996063,0.17343985180039365,
1957,2023-12-20,14023,Conor Wallace,Mose Auimatagi Jr,-750,500,2,2,0.8381215919264263,0.16187840807357368,
1912,2023-12-23,13862,Frank Sanchez,Junior Fa,-1600,1050,6,6,0.9100180569311488,0.0899819430688512,
1912,2023-12-23,13863,Filip Hrgovic,Mark de Mori,-5000,1900,5,5,0.9443761808582833,0.05562381914171664,
1912,2023-12-23,13857,Ellis Zorro,Jai Opetaia,1460,-2500,6,6,0.07474142130087245,0.9252585786991275,
1912,2023-12-23,13860,Agit Kabayel,Arslanbek Makhmudov,650,-910,6,6,0.13472854478163893,0.8652714552183609,
1912,2023-12-23,13856,Daniel Dubois,Jarrell Miller,-210,210,6,6,0.6733631872423151,0.32663681275768486,
1912,2023-12-23,13855,Dmitrii Bivol,Lyndon Arthur,-2500,1600,6,6,0.9288192944519666,0.07118070554803332,
1912,2023-12-23,13844,Deontay Wilder,Joseph Parker,-549,450,6,6,0.8174343566811237,0.18256564331887612,
1912,2023-12-23,13845,Anthony Joshua,Otto Wallin,-350,375,6,6,0.7759165320013292,0.22408346799867082,
1923,2023-12-26,14030,Andy Hiraoka,Sebastian Diaz,-3500,1460,1,1,0.9381443298969073,0.061855670103092786,
1923,2023-12-26,14029,Mario Diaz,Yoshiki Takei,1300,-3000,1,1,0.0687361419068736,0.9312638580931264,
1923,2023-12-26,14028,John Paul Gabunilas,Kanamu Sakama,470,-699,2,2,0.16895941031866807,0.831040589681332,
1923,2023-12-26,14031,Kazuki Anaguchi,Seiya Tsutsumi,188,-225,2,2,0.3404975005238423,0.6595024994761577,
1923,2023-12-26,13370,Marlon Tapales,Naoya Inoue,1250,-1587,6,6,0.09509411588300117,0.9049058841169989,
1717,2023-12-31,14033,Hayato Tsutsumi,Luis Moncion Ventura,-2400,1180,1,1,0.9247441300421433,0.07525586995785671,
1717,2023-12-31,14032,Daigo Higa,Navapon Khaikanha,-460,320,1,1,0.7752808988764045,0.2247191011235955,
1717,2023-12-31,13919,Josber Perez,Kazuto Ioka,1220,-1800,4,4,0.09016373830583092,0.909836261694169,
1717,2023-12-31,14034,Kosuke Saka,Yoshimitsu Kimura,350,-550,1,1,0.208,0.792,
1717,2023-12-31,13219,Oleksandr Usyk,Tyson Fury,200,-139,7,7,0.42004269908548314,0.5799573009145168,
1961,2024-01-04,14039,Colby Madison,Gurgen Hovhannisyan,1600,-3500,1,1,0.05705229793977813,0.9429477020602219,
1959,2024-01-06,14036,Elias Diaz,Raul Curiel,1040,-1600,6,6,0.09320886337489816,0.9067911366251017,
1959,2024-01-06,14037,Arnold Barboza Jr,Xolisani Ndongeni,-2000,1220,6,6,0.9210364222969158,0.07896357770308425,
1945,2024-01-07,14005,Ismael Barroso,Ohara Davies,360,-450,6,6,0.21114836521060884,0.788851634789391,
1945,2024-01-07,13967,Fredrick Lawson,Vergil Ortiz Jr,1600,-3000,6,6,0.06668048975906136,0.9333195102409386,
1967,2024-01-12,14075,Mayumi Nakano,Riyuna Yoshikawa,105,-135,1,1,0.4592085979482169,0.5407914020517831,
1967,2024-01-12,14074,Ji Hyun Park,Mizuki Hiruta,650,-1200,1,1,0.1262135922330097,0.8737864077669903,
1967,2024-01-12,14073,Mika Iwakawa,Sumire Yamanaka,245,-330,1,1,0.27414727446605036,0.7258527255339496,
1967,2024-01-12,14061,Eri Matsuda,Yuko Kuroki,185,-245,1,1,0.3306973400431344,0.6693026599568656,
1967,2024-01-12,14086,Anthony Yigit,Jamshid Nazari,-1587,800,1,1,0.8943644333124608,0.10563556668753912,
1967,2024-01-12,14085,Constantino Nanga,Mickey Ellison,-549,400,1,1,0.808780200353565,0.19121979964643487,
1967,2024-01-12,14091,Ardin Diale,Christian Carlo,1420,-2500,2,2,0.06845898268295236,0.9315410173170476,
1967,2024-01-12,14090,Adam Kipenga,Quadir Albright,1180,-2000,2,2,0.08078918980338208,0.919210810196618,
1967,2024-01-12,14089,Atif Oberlton,Cleotis Pendarvis,-2500,1420,2,2,0.9315410173170476,0.06845898268295236,
1946,2024-01-13,14080,Dianxing Zhu,Richard Garde,-440,333,3,3,0.7761030241936903,0.2238969758063098,
1946,2024-01-13,14077,Olimjon Nazarov,Wulan Tuolehazi,-225,190,3,3,0.6707649654142762,0.32923503458572384,
1946,2024-01-13,14068,Bader Samreen,Jeff Ofori,-800,520,2,2,0.8442553191489361,0.15574468085106383,
1946,2024-01-13,14067,Lunga Sitemela,Moussa Gholam,350,-410,2,2,0.2238574748257165,0.7761425251742835,
1946,2024-01-13,14076,Elizabeth Oshoba,Michela Braga,-500,490,3,3,0.8217980349526416,0.17820196504735844,
1946,2024-01-13,14078,Felice Moncelli,Oliver Meng,425,-500,2,2,0.1953418482344102,0.8046581517655899,
1946,2024-01-13,14088,Ilias Essaoudi,Ronny Gabel,-500,350,1,1,0.7894736842105263,0.21052631578947367,
1946,2024-01-13,14087,Fabiana Bytyqi,Tina Rupprecht,163,-200,1,1,0.3631961259079903,0.6368038740920097,
1946,2024-01-13,14079,Dylan Price,Gilberto Mendoza,-2500,1420,3,3,0.9328708746645301,0.06712912533546991,
1946,2024-01-13,14066,Cecil McCalla,Denis Douglin,120,-138,3,3,0.4363833045434511,0.5636166954565488,
1946,2024-01-13,14064,Imam Khatev,Joaquin Murrieta Lucio,-2500,1400,3,3,0.9287342196889476,0.07126578031105243,
1946,2024-01-13,14070,Joey Dawejko,Malik Titus,-450,440,3,3,0.8054126589841163,0.1945873410158836,
1946,2024-01-13,14063,Christopher Gurrero,Sergio Garcia Herrera,-1600,1200,5,5,0.9140762287730476,0.08592377122695244,
1946,2024-01-13,14065,Dragan Lepei,Mehmet Unal,1100,-1600,5,5,0.09088462741883493,0.9091153725811649,
1888,2024-01-14,13825,Jason Moloney,Saul Sanchez,-345,278,6,6,0.7410208536354699,0.2589791463645302,
1888,2024-01-14,13734,Christian Mbilli,Rohan Murdock,-1000,900,6,6,0.8897179992256552,0.11028200077434486,
1888,2024-01-14,13480,Artur Beterbiev,Callum Smith,-450,460,6,6,0.794536099288493,0.20546390071150689,
1971,2024-01-17,14100,Ezequiel Borrero,Jaycob Gomez,156,-185,2,2,0.37981766799997174,0.6201823320000283,
1970,2024-01-18,14099,Cristian Baez,Freudis Rojas,810,-1300,2,2,0.11202340918024195,0.887976590819758,
1970,2024-01-18,14098,Luis Feliciano,Mykquan Williams,-184,150,2,2,0.6172061103249995,0.3827938896750005,
1974,2024-01-19,14113,David Cuellar Contreras,Pablo Ariel Gomez,-5000,1600,3,3,0.9399232396020991,0.06007676039790083,
1974,2024-01-19,14119,Adam Yahaya,Mikie Tallon,1420,-2500,3,3,0.06733467074294507,0.932665329257055,
1974,2024-01-19,14114,Jack Massey,Steve Eloundou-Ntere,-700,550,4,4,0.8456944049029018,0.15430559509709826,
1974,2024-01-19,14059,Aaron McKenna,Linus Udofia,-175,800,4,4,0.6849450386976512,0.3150549613023487,
1940,2024-01-20,14112,Jess Rhey Waminal,Mikito Nakano,960,-1600,1,1,0.09110396570203645,0.9088960342979636,
1940,2024-01-20,14111,Reo Saito,Ryo Nakai,-700,480,1,1,0.8353909465020575,0.1646090534979424,
1940,2024-01-20,14109,Joseph Ambo,Kenji Fujita,550,-750,3,3,0.15211721631763486,0.847882783682365,
1940,2024-01-20,14110,Rene Mark Cuarto,Shokichi Iwata,470,-750,1,1,0.16585365853658535,0.8341463414634146,
1940,2024-01-20,14108,Masahiro Suzuki,Roldan Aldea,-230,260,2,2,0.6961722488038278,0.3038277511961723,
1940,2024-01-20,14130,Adam Yahaya,Mikie Tallon,1420,-2000,3,3,0.07273718756878989,0.9272628124312101,
1940,2024-01-20,14027,Germaine Brown,Mark Jeffers,350,-450,6,6,0.2199640766923226,0.7800359233076773,
1940,2024-01-20,14132,Stephen Clarke,Vasif Mamedov,-5000,1600,1,1,0.9433962264150945,0.05660377358490567,
1940,2024-01-20,14131,Jack Massey,Steve Eloundou Ntere,-700,550,3,3,0.8434610089103161,0.15653899108968397,
1940,2024-01-20,14129,Aaron McKenna,Linus Udofia,-175,150,2,2,0.6107193859335952,0.3892806140664049,
1940,2024-01-20,14127,Aaron McKenna,Mickey Ellison,-1450,900,3,3,0.9007664335109903,0.09923356648900963,
1940,2024-01-20,14062,Karriss Artingstall,Lila Dos Santos Furtado,-1450,1000,4,4,0.9082043968475901,0.09179560315240978,
1940,2024-01-20,13974,Jack Cullen,Zak Chelli,-115,120,6,6,0.5459856556404946,0.45401434435950533,
1940,2024-01-20,13843,Mikaela Mayer,Natasha Jonas,105,105,6,6,0.48438495319917657,0.5156150468008234,
1952,2024-01-23,14047,Luis Robles Pacheco,Tenshin Nasukawa,800,-1000,2,2,0.11825923668455599,0.8817407633154439,
1952,2024-01-23,14007,Artem Dalakian,Seigo Yuri Akui,-110,115,5,5,0.5312165347550587,0.46878346524494136,
1952,2024-01-23,14006,Carlos Canizales,Kenshiro Teraji,570,-649,6,6,0.15638080426901302,0.843619195730987,
1976,2024-01-25,14143,Marcos Gonzalez Barraza,Steve Claggett,1000,-1800,4,4,0.09318803295027643,0.9068119670497236,
1976,2024-01-25,14142,Mary Spencer,Sonya Dreiling,-800,650,4,4,0.858764774109463,0.14123522589053703,
1976,2024-01-25,14138,Albert Ramirez,Artur Ziyatdinov,-800,530,3,3,0.8442211055276382,0.1557788944723618,
1975,2024-01-26,14137,Billi Facundo Godoy,Erik Bazinyan,1420,-2000,3,3,0.07514173897480056,0.9248582610251995,
1975,2024-01-26,14160,Kenshin Hosokawa,Ronnie Baldonado,-150,120,1,1,0.5689655172413793,0.4310344827586207,
1975,2024-01-26,14145,Froilan Saludar,Keita Kurihara,132,-138,3,3,0.4371117133806044,0.5628882866193957,
1975,2024-01-26,14144,Arvin Magramo,Christian Araneta,150,-175,3,3,0.38617906456738543,0.6138209354326146,
1975,2024-01-26,14158,Jonathan Ramirez Casas,Jorge Mata Cuellar,550,-1000,1,1,0.14473684210526316,0.8552631578947368,
1960,2024-01-27,14162,Dzmitry Asanau,Zsolt Osadan,-2000,800,1,1,0.8955223880597014,0.1044776119402985,
1960,2024-01-27,14159,Leon Bauer,Timo Rost,-500,350,1,1,0.7894736842105263,0.21052631578947367,
1960,2024-01-27,14161,Anaelle Angerville,Sheila Martinez,275,-350,1,1,0.2553191489361702,0.7446808510638298,
1960,2024-01-27,14153,Bohdan Shtonda,Ermal Hadribeaj,360,-500,3,3,0.21058105671890168,0.7894189432810983,
1960,2024-01-27,14071,Artjom Spatar,Leli Buttigieg,1600,-2000,3,3,0.06935875135216699,0.930641248647833,
1960,2024-01-27,14168,Darwing Martinez,Kurt Walker,1600,-3500,2,2,0.06052614380341305,0.939473856196587,
1960,2024-01-27,14072,Giorgio Visoli,Samuel Pikire,-5000,1700,4,4,0.9424931775905375,0.05750682240946247,
1960,2024-01-27,14128,Conah Walker,Lloyd Germain,-500,500,6,6,0.8240270538913312,0.17597294610866876,
1960,2024-01-27,14154,Jackson Chauke,Quaise Khademi,112,-125,3,3,0.45775096840715823,0.5422490315928417,
1960,2024-01-27,14107,Paddy Donovan,Williams Andres Herrera,-2500,1480,6,6,0.9257267360809883,0.07427326391901178,
1960,2024-01-27,14040,Cheavon Clarke,Tommy McCarthy,-450,550,6,6,0.8211081554624962,0.17889184453750387,
1960,2024-01-27,14038,Jose Felix,Lewis Crocker,600,-699,6,6,0.14884237473509523,0.8511576252649047,
1960,2024-01-27,14141,Gregory Morales,Ronal Ron,-750,690,4,4,0.8571785293490359,0.142821470650964,
1960,2024-01-27,14140,Alan Picasso Romero,Erik Ruiz,-2000,1420,4,4,0.9201852645177907,0.07981473548220917,
1960,2024-01-27,14147,Jose Perez,Omar Cande Trinidad,275,-350,3,3,0.2546393965039014,0.7453606034960985,
1960,2024-01-27,14139,Alantez Fox,Darius Fulghum,710,-1200,5,5,0.11893524577618547,0.8810647542238146,
1944,2024-01-28,14048,Christina Cruz,Gabriela Fundora,1100,-1600,6,6,0.09278733599106197,0.907212664008938,
1944,2024-01-28,14041,Oscar Collazo,Reyneris Gutierrez,-3000,1600,6,6,0.9347162572384505,0.06528374276154951,
1944,2024-01-28,13966,Jaime Munguia,John Ryder,-400,700,6,6,0.7989308252605402,0.20106917473945984,
1944,2024-01-28,14178,Milan Prat,Suleiman Jafaru,-1205,700,1,1,0.8807674737322978,0.11923252626770214,
1944,2024-01-28,14177,Hassan Amzile,Mohamed Suleiman Kartoum,105,-120,1,1,0.4721030042918455,0.5278969957081545,
1944,2024-01-28,14163,Gemma Ruegg,Mailys Gangloff,800,-1587,1,1,0.10563556668753912,0.8943644333124608,
1944,2024-01-28,14155,Brandon Glanton,Emil Markic,-1587,1000,3,3,0.9057979364183443,0.09420206358165575,
1963,2024-02-01,14181,Christopher Pearson,Trevor McCumby,205,-260,3,3,0.31350482315112543,0.6864951768488746,
1963,2024-02-01,14180,Antonio Moran,Romero Duno,-300,280,3,3,0.7372789203783318,0.26272107962166824,
1963,2024-02-01,14044,Angelo Leo,Mike Plania,-600,450,4,4,0.8244277085926371,0.1755722914073627,
1963,2024-02-01,14195,Giovanni Gutierrez,Luis Lebron,900,-1200,4,4,0.10406069809566874,0.8959393019043312,
1984,2024-02-02,14202,Deandre Ware,Patrice Volny,340,-400,4,4,0.22504555027559422,0.7749544497244059,
1984,2024-02-02,14201,Courtney Pennington,Custio Clayton,750,-1200,4,4,0.11793472420503846,0.8820652757949616,
1984,2024-02-02,14229,Giovanni Gutierrez,Luis Lebron,1060,-1800,3,3,0.09093165230277137,0.9090683476972287,
1984,2024-02-02,14207,Benigno Aguilar,Corey Marksman,-120,120,3,3,0.5353752418594648,0.4646247581405352,
1984,2024-02-02,14197,Dainier Pero,Joe Jones,-2500,1500,4,4,0.9347982034529678,0.06520179654703216,
1984,2024-02-02,14194,Jasmine Artiga,Nancy Franco,-1200,720,4,4,0.8813832540029953,0.11861674599700466,
1984,2024-02-02,14193,Kandi Wyatt,Maricela Cornejo,550,-600,4,4,0.15854385226409218,0.8414561477359078,
1984,2024-02-02,14184,Julian Smith,Orestes Velazquez,1480,-2500,4,4,0.07145791556595257,0.9285420844340475,
1984,2024-02-02,14185,Ashton Sylve,Estivan Falcao,-2000,1220,4,4,0.9178164602133675,0.08218353978663265,
1939,2024-02-03,14217,Leo Bercier,Stephen Towncel,-128,106,1,1,0.5362837617962902,0.4637162382037098,
1939,2024-02-03,14218,Derek Perez,Ryan Reber,270,-350,1,1,0.25787965616045844,0.7421203438395415,
1939,2024-02-03,14223,Albert Inclan,Chris Garcia,235,-300,1,1,0.2846975088967971,0.7153024911032029,
1939,2024-02-03,14216,Justin Street,Matt Russo,330,-460,1,1,0.22064617809298662,0.7793538219070134,
1939,2024-02-03,14219,Darrick Gates,Edgard Plazaola,440,-650,1,1,0.176056338028169,0.823943661971831,
1939,2024-02-03,14220,Justin Ibarrola,Landon Williams,-750,500,1,1,0.8411214953271028,0.1588785046728972,
1939,2024-02-03,14222,Bob Brents,Leonardo Perdomo,440,-650,1,1,0.176056338028169,0.823943661971831,
1939,2024-02-03,14221,Christine Vicens,Sydney Smith,-390,290,1,1,0.756340129288911,0.243659870711089,
1939,2024-02-03,14224,Alberto Blas,Frank Alvarez,-460,330,1,1,0.7793538219070134,0.22064617809298662,
1939,2024-02-03,14226,Isaac Doolittle,John Michael Escoboza,196,-245,1,1,0.32236965053261074,0.6776303494673893,
1939,2024-02-03,14225,Bryan Duran,Louie Lopez,-460,330,1,1,0.7793538219070134,0.22064617809298662,
1939,2024-02-03,14227,Bryce Henry,Robbie Peralta,-600,410,1,1,0.8138297872340425,0.18617021276595744,
1939,2024-02-03,14228,Austin Trout,Luis Palomino,100,-122,1,1,0.47639484978540764,0.5236051502145922,
1939,2024-02-03,14205,Alvin Camique,Hiroto Yashiro,740,-1200,2,2,0.11674147996908443,0.8832585200309155,
1939,2024-02-03,14204,Goki Kobayashi,Yuri Kanaya,-800,640,3,3,0.851887016377878,0.14811298362212202,
1939,2024-02-03,14208,Jacob Bank,Ronny Landaeta,-800,550,2,2,0.8480551053484604,0.15194489465153974,
1939,2024-02-03,14203,Ayato Hiromoto,Ryusei Kawaura,205,-225,2,2,0.32191211732497155,0.6780878826750285,
1939,2024-02-03,14183,Francesca Hennessy,Laura Belen Valdebenito,-3000,1600,4,4,0.9372116029550568,0.0627883970449432,
1939,2024-02-03,14188,Alejandro Avalos,Jimmy Sains,1550,-3333,3,3,0.06663920166538828,0.9333607983346117,
1939,2024-02-03,14186,Jeamie Tshikeva,Kostiantyn Dovbyshchenko,-225,200,4,4,0.6699187993211448,0.33008120067885516,
1939,2024-02-03,14134,Andrew Buchanan,George Liddard,1160,-1800,5,5,0.08838186835578636,0.9116181316442138,
1939,2024-02-03,14182,Caroline Dubois,Miranda Reyes,-3000,1900,6,6,0.9397107530627854,0.0602892469372146,
1939,2024-02-03,14081,Juan Gerardo Osuna,Khalil Coe,500,-450,6,6,0.18501334133671635,0.8149866586632837,
1939,2024-02-03,14135,Ben Whittaker,Khalid Graidia,-5000,1700,5,5,0.9399553320372126,0.06004466796278741,
1939,2024-02-03,14133,Dmytro Bezus,Johnny Fisher,1240,-1600,5,5,0.08827097297989811,0.911729027020102,
1939,2024-02-03,14209,Armel Mbumba,Austin Williams,1500,-4000,2,2,0.061945431141003475,0.9380545688589966,
1939,2024-02-03,13869,Adam Azim,Enock Poulsen,-1200,900,6,6,0.890726141145093,0.10927385885490702,
1939,2024-02-03,14187,Armel Mbumba-Yassa,Austin Williams,1500,-2500,4,4,0.06922453988838136,0.9307754601116187,
1939,2024-02-03,14042,Conor Benn,Peter Dobson,-1200,1100,6,6,0.899470574730397,0.10052942526960287,
1939,2024-02-03,13817,Dan Azeez,Joshua Buatsi,330,-400,6,6,0.2333596709284904,0.7666403290715097,
1939,2024-02-03,14212,Angel Gonzalez,Christian Robles,-320,275,3,3,0.733133001190057,0.2668669988099429,
1939,2024-02-03,14211,Alejandro Paulino,D'Angelo Keyes,-1200,800,3,3,0.8910157032583017,0.10898429674169828,
1939,2024-02-03,14206,Chordale Booker,Greg Vendetti,-549,440,3,3,0.8145161332001326,0.18548386679986753,
1939,2024-02-03,14210,Kenia Stephanie Enriquez,Maria Salinas,-2500,1420,3,3,0.9328352713188823,0.06716472868111761,
1939,2024-02-03,14200,Hovhannes Martirosyan,Tony Rashid,-1200,900,2,2,0.8954179783140958,0.10458202168590415,
1988,2024-02-07,14249,Abdel Sauceda (mex,Charlie Sheehy,1300,-2000,3,3,0.07981786739858165,0.9201821326014183,
1988,2024-02-07,14240,Javier Martinez,Raul Salomon,-600,440,4,4,0.8166842451272981,0.183315754872702,
1988,2024-02-07,14241,George Acosta,Rene Tellez Giron,-225,235,4,4,0.695145244153982,0.3048547558460178,
1988,2024-02-07,14083,Abdullah Mason,Benjamin Gurment,-3500,1600,5,5,0.9352775170883503,0.06472248291164973,
1968,2024-02-08,14257,Abdel Sauceda,Charlie Sheehy,1550,-2000,3,3,0.07415947977678367,0.9258405202232164,
1968,2024-02-08,14258,Abdullah Mason,Benjamin Gurment,-3500,1600,5,5,0.9356226270005287,0.06437737299947136,
1968,2024-02-08,14259,Javier Martinez,Raul Salomon,-500,430,4,4,0.80989175578189,0.19010824421810998,
1968,2024-02-08,14256,George Acosta,Rene Tellez Giron,-225,220,4,4,0.674633265797733,0.3253667342022671,
1968,2024-02-08,14050,Jose Pedraza,Keyshawn Davis,800,-800,6,6,0.12738551632518616,0.8726144836748138,
1954,2024-02-09,14013,Jamaine Ortiz,Teofimo Lopez,600,-599,6,6,0.16790837590065297,0.832091624099347,
1954,2024-02-09,14250,Elie Konki,Thomas Essomba,350,-460,3,3,0.21389625914803043,0.7861037408519695,
1953,2024-02-10,14248,Amine Boucetta,Emanuel Odiase,900,-1200,5,5,0.10564904657439936,0.8943509534256007,
1953,2024-02-10,14245,Eros Seghetti,Karol Itauma,1100,-1450,5,5,0.0946169817939783,0.9053830182060216,
1953,2024-02-10,14242,Aloys Youmbi,Milosav Savic,-2000,1200,3,3,0.9212033118245873,0.07879668817541267,
1953,2024-02-10,14247,Ibraheem Sulaimaan,Jordan Patrick Tomasoni,-2000,1200,3,3,0.9187797263774138,0.08122027362258628,
1953,2024-02-10,14244,Maicol Velazco,Umar Khan,1400,-2000,3,3,0.07560904042814881,0.9243909595718511,
1953,2024-02-10,14020,Conah Walker,Cyrus Pattinson,-150,125,1,1,0.574468085106383,0.4255319148936171,
1953,2024-02-10,14243,Alvaro Terrero,Tommy Fletcher,1420,-2500,3,3,0.06733467074294507,0.932665329257055,
1953,2024-02-10,14116,Erdogan Kadjira,John Hedges,1480,-1400,4,4,0.09341419496453406,0.9065858050354659,
1953,2024-02-10,14235,Jasmina Zapotoczna,Shannon Ryan,920,-800,5,5,0.13822740861324587,0.8617725913867541,
1953,2024-02-10,14097,Masood Abdullah,Qais Ashfaq,-500,500,6,6,0.8265590242044832,0.17344097579551676,
1953,2024-02-10,14246,Boris Crighton,Craig Richards,850,-1000,5,5,0.11674019404225339,0.8832598059577467,
1953,2024-02-10,14056,Cameron Vuong,Ishmael Ellis,-1600,1160,4,4,0.9127786256081517,0.08722137439184836,
1953,2024-02-10,14236,Anthony Yarde,Marko Nikolic,-3000,1600,6,6,0.9344168304819735,0.06558316951802659,
1953,2024-02-10,14055,Lewis Sylvester,Sam Noakes,600,-650,6,6,0.1482414887489111,0.8517585112510889,
1953,2024-02-10,14105,Liam Dillon,Reece Bellotti,125,-135,5,5,0.4344463096977674,0.5655536903022327,
